পাতাসহ	p a t a sh o h O
প্ল্যান্ট	p l A n T
লবণাক্ততার	l o b O n a kt O t a r
কার্যাবলী	k a r j a b O l i
কিছুও	k i chh u O
ক্রান্তিকাল	kr a nt i k a l
ঘনিষ্ঠরা	gh O n i shTh O r a
পক্ষকে	p O kkh O k e
বিশ্লেষণের	b i s l e sh o n e r
দুম	d u m
সেমিস্টারের	s e m i s T a r e r
অনলে	o n O l e
ব্রাজিলও	br a j i l O
রুস্তমপুর	r u st o m p u r
জলোচ্ছ্বাসে	j o l O ch chh a sh e
হলফ	h o l O ph
ডেক	D e k
প্রতিভা	pr O t i bh a
কর্মকর্তরা	k o r m O k o r t O r a
তারাপুর	t a r a p u r
ফুয়াদ	ph u a d
লিখলেন	l i kh l e n
অধিবাসীকে	O dh i b a sh i k e
আবছার	a b chh a r
অগুনতি	o g u n O t i
স্ক্রিনপ্রিন্ট	s k r i n pr i n T
মেমন	m e m o n
সেনাসদস্য	sh e n a sh o d O sh sh O
শ্রীদেবী	s r i d e b i
হকারের	h o k a r e r
কোম্পানিটি	k O mp a n i T i
প্লেটগুলো	p l e T g u l O
চ্যালেঞ্জার্স	ch A l e nj a r s
হালহকিকত	h a l h O k i k o t
দম্পতিকে	d o mp O t i k e
বুমেরাং	b u m e r a ng
ঢলের	Dh o l e r
রমনা	r o m n a
জমজম	j o m j o m
জঘন্য	j o gh O n n O
করিনা	k O r i n a
রুহির	r u h i r
চর্চার	ch o r ch a r
একপলক	E k p o l O k
খসে	kh O sh e
প্রসাধনীর	pr O sh a dh O n i r
জারি	j a r i
নিম্নবর্ণের	n i m n O b o r n e r
উত্সবের	u t sh o b e r
ক্রেমলিন	kr e m l i n
ধর্মগুরু	dh o r m O g u r u
খুনিকে	kh u n i k e
হ্যাডিন	h A D i n
কিসের	k i sh e r
গণমাধ্যমগুলোতে	g o n O m a d dh o m g u l O t e
নদনদীতে	n o d n O d i t e
প্রিন্সটন	pr i n s T o n
ক্লান্তিকে	kl a nt i k e
চেষ্টাটা	ch e shT a T a
বিচারের	b i ch a r e r
অপহরনের	o p O h o r O n e r
মো	m O
সম্মোহিত	sh o mm O h i t O
উগ্রবাদীদের	u gr O b a d i d e r
গ্রীস	gr i s
এক্সপেরিমেন্টাল	e k s p e r i m e n T a l
পাটের	p a T e r
জাতান	j a t a n
কিনলেন	k i n l e n
ক্র্যাক	k r A k
কিসিমের	k i s i m e r
হেন	h e n O
অভিলাষ	O bh i l a sh
বাগচীর	b a g ch i r
দফাদার	d o ph a d a r
ফ্রুট	ph r u T
ক্যাপিটল	k A p i T o l
মিঠুকে	m i Th u k e
পিরোজপুরে	p i r O j p u r e
কতা	k o t a
বেধে	b e dh e
নির্জনে	n i r j o n e
ওভালে	O bh a l e
কোঠার	k O Th a r
আনেনি	a n e n i
উত্তরণে	u tt O r O n e
গমের	g o m e r
কনভার্টার	k o n bh a r T a r
আচেহ	a ch e h
দিবাকর	d i b a k o r
আজহারুল	a j h a r u l
ভগবৎ	bh o g O b o t
সনির	s o n i r
সরঞ্জামাদির	sh o r O nj a m a d i r
বাদলের	b a d O l e r
সাঁটানো	sh a~ T a n O
আক্রমণকে	a kr O m o n k e
তৎপরতা	t o t p o r O t a
প্রার্থীতা	pr a r th i t a
প্রকাশককে	pr O k a sh o k k e
পিকেকে	p i k e k e
ফারহানা	ph a r h a n a
চ্যাং	ch A ng
দর্শনার্থী	d o r sh O n a r th i
যাত্রাশিল্প	j a tr a sh i l p O
জাহিদুলের	j a h i d u l e r
ডিজিট	D i j i T
শচিন	sh O ch i n
ইসলামীরও	i s l a m i r O
উকিলের	u k i l e r
চাপটা	ch a p T a
মিশনের	m i sh o n e r
সমস্যাগুলো	sh o m O sh sh a g u l O
গাল	g a l
উৎপত্তিস্থলের	u t p O tt i sth o l e r
ফ্যাট	ph A T
প্রচলনও	pr O ch o l O n O
মদপানে	m o d p a n e
বিত্তশালী	b i tt O sh a l i
মোড়ে	m O r e
আলামিন	a l a m i n
শূন্যস্থানের	sh u n n O sth a n e r
নীলু	n i l u
মস্তক	m o st O k
কবি	k O b i
বালাঘাটা	b a l a gh a T a
দুর্বোধ্য	d u r b O d dh O
পাতলু	p a t l u
পরিচালন	p O r i ch a l O n
এডিশনের	e D i sh o n e r
উজ্জীবিত	u j j i b i t O
প্রারম্ভে	pr a r o m bh e
ধনকুবেরের	dh o n k u b e r e r
রোল	r O l
সেন্টারসহ	s e n T a r sh o h O
মরতে	m O r t e
বোতলজাত	b O t O l j a t
উদ্ধৃত	u d dh ri t O
দৃষ্টিকোণ	d ri shT i k O n
উপশহর	u p O sh o h O r
জাতিসংঘের	j a t i sh o ng gh e r
কাঠমান্ডুতে	k a Th m a n D u t e
ক্যাম্পগুলোতে	k A mp g u l O t e
কাষ্ঠল	k a s Th O l
চোটে	ch O T e
মাতুব্বরের	m a t u b b o r e r
হকারদের	h o k a r d e r
মার্টিনের	m a r T i n e r
জারদারি	j a r d a r i
সাজিদকে	sh a j i d k e
খেয়াল	kh e a l
ক্ষুদ্র	kh u d r O
বিপাকে	b i p a k e
মিতালি	m i t a l i
এন্তাজুল	e nt a j u l
ঢুকি	Dh u k i
নিমো	n i m O
ঘূর্ণিতে	gh u r n i t e
কার্জন	k a r j O n
এমনকি	E m O n k i
সাবজেক্ট	s a b j e k T
চোরাচালানী	ch O r a ch a l a n i
মিলাদুন্নবীর	m i l a d u nn O b i r
বুকলেট	b u k l e T
টের	T e r
আংটিও	a ng T i O
সিএজি	s i e j i
আলহামদু	a l h a m d u
নিতম্ব	n i t o mb O
আকাশমণি	a k a sh m O n i
ঘণ্টারও	gh o n T a r O
ফেলত	ph e l t O
আটঘর	a T gh o r
চিত্তে	ch i tt e
শিক্ষাব্যবস্থা	sh i kkh a b A b O sth a
শটটি	sh o T T i
কুচার	k u ch a r
একঝলক	E k jh o l O k
বাথটাব	b a th T a b
উৎসবের	u t sh o b e r
আর্সেনিকযুক্ত	a r s e n i k j u kt O
স্বল্পতার	sh o l p O t a r
এলডি	e l D i
ভাজ	bh a j
পরিমাপের	p O r i m a p e r
ঠিকাদারদের	Th i k a d a r d e r
মুহিদের	m u h i d e r
দরকারই	d o r k a r i
সিলেটে	s i l e T e
বাসরঘর	b a sh O r gh o r
ফুটা	ph u T a
ব্যঞ্জনবর্ণ	b A nj O n b o r n O
রেগুলেশন	r e g u l e sh o n
দৃষ্টিনন্দন	d ri shT i n o nd O n
প্রাসাদের	pr a sh a d e r
প্রতিবন্ধকতার	pr O t i b o ndh O k o t a r
এতজন	E t O j o n
কারণে	k a r O n e
আত্মীয়স্বজনরা	a t t i O sh o j O n r a
শিব	sh i b
পরিবারটি	p O r i b a r T i
স্ক্রিপ্টস	s k r i p T s
এলাচের	e l a ch e r
এরশাদ	e r sh a d
গণি	g O n i
দেশগুলির	d e sh g u l i r
এরফান	e r ph a n
প্রাচুর্যের	pr a ch u r j e r
দান	d a n
নীহাররঞ্জন	n i h a r r o nj O n
মরকেল	m o r k e l
বিতর্কে	b i t o r k e
ভিশন	bh i sh o n
আলেহান্দ্রো	a l e h a ndr O
ক্রিকইনফোর	kr i k i n ph O r
কার্টার	k a r T a r
বিভাজনের	b i bh a j O n e r
আঁকলে	a~ k l e
দিদিমা	d i d i m a
সাম্প্রতি	sh a m p r O t i
বেঞ্চমার্ক	b e nch m a r k
ধর্মকে	dh o r m O k e
তসলিম	t O s l i m
জ্বেলে	j e l e
নামাটা	n a m a T a
দেবোত্তর	d e b O tt O r
হ্যামার	h A m a r
জন্ডিসে	j o n D i s e
লবিতে	l o b i t e
গলফার	g o l ph a r
করীম	k O r i m
ব্যাস্ত	b A st O
নাগাল্যান্ডের	n a g a l A n D e r
লেখাতে	l e kh a t e
ঘটনাবলী	gh o T O n a b O l i
প্রভাবশালীরা	pr O bh a b sh a l i r a
কোকিলা	k O k i l a
হেল্প	h e l p
একটিরও	e k T i r O
অজিত	o j i t
চান্দের	ch a nd e r
চালনার	ch a l O n a r
কাজের	k a j e r
শপিং	sh o p i ng
সূচিকর্ম	sh u ch i k o r m O
ব্যভিচার	b A bh i ch a r
ঢাবি	Dh a b i
ধরেছে	dh O r e chh e
আনন্দও	a n O nd O O
অবকাশে	o b O k a sh e
পিপিপি	p i p i p i
বর্গফুটের	b o r g O ph u T e r
স্বত্ত্ব	sh o t t O
অর্গের	o r g e r
শ্রমে	s r o m e
মেদিনীপুরে	m e d i n i p u r e
ভাষাবিদ	bh a sh a b i d
দাউদকান্দি	d a u d k a nd i
ব্যাটসম্যানকে	b A T s m A n k e
লিমা	l i m a
নাহিদের	n a h i d e r
মাচা	m a ch a
রিফাতকে	r i ph a t k e
দেনার	d e n a r
মোর	m O r
পূর্বানুমান	p u r b a n u m a n
ভাবছিলাম	bh a b chh i l a m
জ্বালাতে	j a l a t e
সাতকর্ণী	sh a t k O r n i
এফডিসিতে	e ph D i s i t e
কাগজে	k a g O j e
নিরূপণ	n i r u p o n
লাঠিখেলার	l a Th i kh e l a r
গালগল্প	g a l g o l p O
স্বজনেরা	sh o j O n e r a
টপসের	T o p s e r
বাগদাদী	b a g d a d i
ডাণ্ডা	D a n D a
ল্যান্ডস্কেপ	l A n D s k e p
নিশির	n i sh i r
দামেস্কের	d a m e s k e r
অবলম্বনের	o b O l o mb O n e r
চুক	ch u k
জবুথবু	j O b u th O b u
জীবনব্যাপী	j i b O n b A p i
বাসেত	b a s e t
বান্ধবীকে	b a ndh O b i k e
জাঁকজমকপূর্ণ	j a~ k j o m O k p u r n O
জেদ্দা	j e d d a
নদীগুলো	n O d i g u l O
ইরান	i r a n
ডেজ	D e j
রাজনীতিবিদদের	r a j n i t i b i d d e r
মহাদেশের	m o h a d e sh e r
জীবনরহস্য	j i b o n r o h O sh sh O
পাত্রীদের	p a tr i d e r
কৃতী	k ri t i
ভাষ্যকার	bh a sh sh O k a r
পদদলিত	p o d O d O l i t O
সেন্সরবোর্ডের	s e n s O r b O r D e r
সংগীতের	sh O ng g i t e r
বিসিকের	b i s i k e r
করেছিলুম	k O r e chh i l u m
হাঁটাচলা	h a~ T a ch o l a
মেলতে	m e l t e
ছবিযুক্ত	chh O b i j u kt O
এপি	e p i
বিশ্বব্যাংকের	b i sh sh O b A ng k e r
আলসেমি	a l sh e m i
টিভিনাটকে	T i bh i n a T O k e
চ্যাটার্জি	ch A T a r j i
স্বতঃস্ফূর্ততা	s o t O s ph u r t O t a
কোর্সটা	k O r s T a
বছরটা	b o chh O r T a
পেট্রোলবোমা	p e T r O l b O m a
ক্লিনটনের	kl i n T o n e r
কলোনি	k o l O n i
ভিগোর	bh i g O r
প্রযোজন	pr O j O j o n
ভারসাম্যহীন	bh a r sh a m m O h i n
ডিশের	D i sh e r
সাধুবাদ	sh a dh u b a d
ভোকাল	bh O k a l
মূত্রথলির	m u tr O th O l i r
সন্ধ্যাকালীন	sh O n dh a k a l i n
সেজন্যে	sh e j o n n e
হরিণাকুণ্ডু	h O r i n a k u n D u
পাটনা	p a T n a
দুঃস্থদের	d u sth O d e r
অত্যধিক	O t t O dh i k
পূর্ণদিবস	p u r n O d i b o sh
বাজাজের	b a j a j e r
বিএমসি	b i e m s i
এফিডেভিট	e ph i D e bh i T
গাঙের	g a ng e r
মুক্তিসংগ্রামে	m u kt i sh o ng gr a m e
রকিবুল	r O k i b u l
আশাহত	a sh a h o t O
ধ্যানে	dh A n e
চোরাবালিতে	ch O r a b a l i t e
উদ্দীনের	u d d i n e r
দুর্ঘটনাবশত	d u r gh o T O n a b o sh O t O
ভাষাবিজ্ঞানের	bh a sh a b i g g a n e r
গাবোরোন	g a b O r O n
টিন্টো	T i n T O
ট্র্যাজেডি	T r a j e D i
দলভুক্ত	d o l bh u kt O
আমরান	a m r a n
সখের	sh o kh e r
কাটুক	k a T u k
সাজেশন	s a j e sh o n
কিরন	k i r O n
ভোটারযোগ্য	bh O T a r j O g g O
সেমিনারও	s e m i n a r O
সফিউল	sh O ph i u l
খাদিজার	kh a d i j a r
ফেলানী	ph e l a n i
শাহাবুদ্দিনের	sh a h a b u d d i n e r
অন্যমেলা	O n n O m e l a
সুমেরু	sh u m e r u
হাঁপা	h a~ p a
উদ্ভাবন	u d bh a b o n
পারিব	p a r i b O
ভেনেজুয়েলার	bh e n e j u e l a r
আসন	a sh O n
এমএলএম	e m e l e m
বিশ্বস্বাস্থ্য	b i sh sh O sh a sh th O
সেটিংসের	sh e T i ng sh e r
স্বর্ণের	sh o r n e r
দা	d a
অংশীদার	O ng sh i d a r
ভাজার	bh a j a r
কাজই	k a j i
বিচ্ছিন্নতাবাদীরা	b i ch chh i nn O t a b a d i r a
দ্বিখণ্ডিত	d i kh O n D i t O
মাকসুদা	m a k s u d a
বেরোলাম	b e r O l a m
জেনা	j e n a
পরম	p o r O m
ফারজানাকে	ph a r j a n a k e
বিশালতার	b i sh a l o t a r
যাত্রাদলের	j a tr a d o l e r
